record_type,run_name,relative_path,target,completion,retention_class,retention_reason,config_relative_path,architecture_label,frame_count,canvas_size,active_size,lane_grid,lane_size,lane_pitch,parallel_expert_size,parallel_expert_pitch,serial_expert_size,top_k,alpha_min,alpha_initial,alpha_max,unmodulated_power_fraction_eval,router_noise_std,phase_learning_rate,router_phase_learning_rate,epochs,batch_size,test_interval_epochs,best_epoch,best_test_srcc,final_test_srcc,final_test_krcc,final_test_plcc,final_test_rmse,final_test_mae,optical_off_srcc,optical_srcc_delta,formal_checkpoint_relative_path,formal_checkpoint_sha256,vision_router_implementation,vision_router_selected_share,language_router_selected_share,run_size_bytes,pt_count,pt_size_bytes,phase_snapshot_count,phase_snapshot_size_bytes,latest_mtime_utc
run,lgvq_spatial_qwenfront_o2_4f109_dc20_residual_warm_seed42,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_residual_warm_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_residual_warm_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgridresidual_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.006,0.009,60,32,5,,0.5975790375062588,0.5975790375062588,0.43136891866910887,0.6431106533760477,8.867924690246582,6.953353404998779,,,,,optical_parallel16_energy_top2,"[0.25,0.13575269281864166,0.3747759759426117,0.23947133123874664]","[0.0,0.5,0.0,0.5]",28729,0,0,0,0,2026-09-03T10:17:31.350367+00:00
run,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_accuracy.yaml,qwenfront_spatial_o2_4f49_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityconv_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.012,0.018,120,64,5,,0.5153234324490967,0.5153234324490967,0.3634684343587455,0.5681819257261435,9.32456111907959,7.41073751449585,,,,,optical_parallel16_energy_top2,"[0.125,0.375,0.125,0.375]","[0.5,0.0,0.0,0.5]",79407,0,0,0,0,2026-09-03T09:26:07.302100+00:00
run,lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_spatialgrid_linear_probe_20260903_171607,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_accuracy.yaml,qwenfront_spatial_o2_4f49_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.012,0.018,120,64,5,,0.48543255931144225,0.48543255931144225,0.34069331931418106,0.519675602716261,10.006311416625977,7.907116413116455,,,,,optical_parallel16_energy_top2,"[0.38127240538597107,0.26500895619392395,0.17159497737884521,0.18212366104125977]","[0.5,0.0,0.0,0.5]",93568,0,0,0,0,2026-09-03T09:16:03.600471+00:00
run,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_stem_warmstart.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,120,32,5,25,0.6041593878332391,0.6041593878332391,0.4347034324037285,0.6535975988415286,8.904228210449219,7.006100654602051,0.5699269926314704,0.034232395201768684,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm/best_observed_test_checkpoint.pt,3bcc79794a9c66def0ec51b93a0644513a71fff3e90e82f329ba2bca6c8b2557,optical_parallel16_energy_top2,"[0.25,0.25,0.25,0.25]","[0.0,0.5,0.0,0.5]",405977,0,0,0,0,2026-09-03T10:33:42.748904+00:00
run,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_stem_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,120,32,5,20,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,0.5378135569162421,0.06783882052751411,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed42/best_observed_test_checkpoint.pt,273bef93cbcfb513b78a7d4b22ae8b57d1f62adb1ec1fdae16f7c2019687afbf,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",402704,0,0,0,0,2026-09-03T10:10:42.307557+00:00
run,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed43,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed43,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_stem_seed43.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,120,32,5,25,0.6040308163972667,0.6040308163972667,0.43505104580463483,0.6497625609381243,9.216354370117188,7.17502498626709,0.5668135125397376,0.037217303857529194,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed43/best_observed_test_checkpoint.pt,616e19edca55418de1448390704c15181a981d0238cd6ed5d7758450c49d9eac,optical_parallel16_energy_top2,"[0.2668010890483856,0.33938172459602356,0.15793010592460632,0.2358870953321457]","[0.5,0.0,0.5,0.0]",403322,0,0,0,0,2026-09-03T10:14:19.421254+00:00
run,lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed44,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed44,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_stem_seed44.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,120,32,5,10,0.6021239324380714,0.6021239324380714,0.4344845647068616,0.6496864243383339,8.858141899108887,6.972418785095215,0.5718060073591776,0.030317925078893748,runs/lgvq_spatial_qwenfront_o2_4f109_dc20_stemwarm_seed44/best_observed_test_checkpoint.pt,5d0cf07a9478d32ecb88b48b1cb3fe150ebcd5a36bf0505c2e006c6e7b088ad6,optical_parallel16_energy_top2,"[0.2011648714542389,0.25,0.24014337360858917,0.30869176983833313]","[0.5,0.0,0.0,0.5]",403106,0,0,0,0,2026-09-03T10:10:40.823601+00:00
run,lgvq_spatial_refine_all_m050,runs/lgvq_spatial_refine_all_m050,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_refine_all_m050.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityrefine_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.001,0.0015,80,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",105444,0,0,0,0,2026-09-03T12:04:44.949172+00:00
run,lgvq_spatial_refine_only_m025,runs/lgvq_spatial_refine_only_m025,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_refine_only_m025.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityrefine_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",112659,0,0,0,0,2026-09-03T12:04:37.973336+00:00
run,lgvq_spatial_refine_only_m050,runs/lgvq_spatial_refine_only_m050,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_refine_only_m050.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityrefine_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",117809,0,0,0,0,2026-09-03T12:04:40.541276+00:00
run,lgvq_spatial_refine_only_m100,runs/lgvq_spatial_refine_only_m100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_refine_only_m100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityrefine_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519351390177892,8.624337196350098,6.77299690246582,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",99319,0,0,0,0,2026-09-03T12:04:44.601181+00:00
run,lgvq_spatial_refine_rank_m050,runs/lgvq_spatial_refine_rank_m050,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_refine_rank_m050.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityrefine_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519351390177892,8.624337196350098,6.77299690246582,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",96705,0,0,0,0,2026-09-03T12:04:34.309423+00:00
run,lgvq_spatial_refine_readout_m050,runs/lgvq_spatial_refine_readout_m050,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_refine_readout_m050.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_qualityrefine_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6058673193232866,0.6058673193232866,0.4374070921885553,0.6512179812177012,8.842479705810547,6.9333391189575195,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",113268,0,0,0,0,2026-09-03T12:04:38.597321+00:00
run,lgvq_spatial_skip_b000_seed42,runs/lgvq_spatial_skip_b000_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_skip_b000_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_eskip00_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.002,0.003,60,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",51577,0,0,0,0,2026-09-03T11:54:07.940016+00:00
run,lgvq_spatial_skip_b005_seed42,runs/lgvq_spatial_skip_b005_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_skip_b005_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_eskip05_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.002,0.003,60,32,1,,0.6054431682685963,0.6054431682685963,0.43722684820290014,0.6516973067393703,8.624603271484375,6.77163553237915,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",51631,0,0,0,0,2026-09-03T11:54:13.979998+00:00
run,lgvq_spatial_skip_b010_seed42,runs/lgvq_spatial_skip_b010_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_skip_b010_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_eskip10_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.002,0.003,60,32,1,,0.6053196043153573,0.6053196043153573,0.4371624753508805,0.651521711613992,8.62444019317627,6.7699294090271,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",43940,0,0,0,0,2026-09-03T11:54:02.852032+00:00
run,lgvq_spatial_skip_b020_seed42,runs/lgvq_spatial_skip_b020_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_skip_b020_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_eskip20_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.002,0.003,60,32,1,,0.604653988989832,0.604653988989832,0.43667324167553084,0.6512344636032524,8.623235702514648,6.767704963684082,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",51895,0,0,0,0,2026-09-03T11:54:13.016001+00:00
run,lgvq_spatial_skip_b035_seed42,runs/lgvq_spatial_skip_b035_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_skip_b035_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_eskip35_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.002,0.003,60,32,1,,0.6051378154249575,0.6051378154249575,0.43662174339391513,0.6508925339330424,8.617365837097168,6.77500581741333,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",51735,0,0,0,0,2026-09-03T11:54:04.932025+00:00
run,lgvq_spatial_skip_b050_seed42,runs/lgvq_spatial_skip_b050_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_skip_b050_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1_eskip50_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.002,0.003,60,32,1,,0.6020634627672716,0.6020634627672716,0.4343815681436301,0.6533273599364302,8.707695007324219,6.832682132720947,,,,,optical_parallel16_energy_top2,"[0.25,0.1877240091562271,0.375,0.1872759908437729]","[0.0,0.5,0.0,0.5]",44113,0,0,0,0,2026-09-03T11:54:05.984022+00:00
run,lgvq_spatial_tune_alpha50_clean_seed42,runs/lgvq_spatial_tune_alpha50_clean_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_tune_alpha50_clean_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.003,0.004,70,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519351390177892,8.624337196350098,6.77299690246582,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",40925,0,0,0,0,2026-09-03T11:43:44.676718+00:00
run,lgvq_spatial_tune_alpha50_robust1_seed42,runs/lgvq_spatial_tune_alpha50_robust1_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_tune_alpha50_robust1_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.003,0.004,70,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",46459,0,0,0,0,2026-09-03T11:43:50.552634+00:00
run,lgvq_spatial_tune_alpha50_robust2_seed42,runs/lgvq_spatial_tune_alpha50_robust2_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_tune_alpha50_robust2_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.004,0.006,70,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",46473,0,0,0,0,2026-09-03T11:43:51.564620+00:00
run,lgvq_spatial_tune_strict_distill_seed42,runs/lgvq_spatial_tune_strict_distill_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_tune_strict_distill_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.003,0.004,70,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519351390177892,8.624337196350098,6.77299690246582,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",80843,0,0,0,0,2026-09-03T11:43:51.668618+00:00
run,lgvq_spatial_tune_strict_rank2_seed42,runs/lgvq_spatial_tune_strict_rank2_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_tune_strict_rank2_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.004,0.006,70,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",93958,0,0,0,0,2026-09-03T11:43:50.852630+00:00
run,lgvq_spatial_tune_strict_rank_seed42,runs/lgvq_spatial_tune_strict_rank_seed42,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_tune_strict_rank_seed42.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha50_no_attention_v1_spatialgrid_v1,4,518,478,2,232,246,109,123,109,2,0.5,0.57,0.9,0.2,0.03,0.003,0.004,70,32,1,,0.6056523774437562,0.6056523774437562,0.43734271933653557,0.6519353435934084,8.624334335327148,6.772994041442871,,,,,optical_parallel16_energy_top2,"[0.25,0.13351254165172577,0.375,0.24148745834827423]","[0.5,0.0,0.0,0.5]",91686,0,0,0,0,2026-09-03T11:43:52.036613+00:00
run,lgvq_spatial_vggcontext_crop65_lr1000,runs/lgvq_spatial_vggcontext_crop65_lr1000,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcontext_crop65_lr1000.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_context_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6237964903795093,0.6237964903795093,0.45236734299792997,0.6638094137855313,8.5849027633667,6.783790588378906,,,,,optical_parallel16_energy_top2,"[0.2383512556552887,0.1991487443447113,0.36715948581695557,0.19534049928188324]","[0.5,0.0,0.5,0.0]",44888,0,0,0,0,2026-09-03T14:42:10.329293+00:00
run,lgvq_spatial_vggcontext_full_lr1000,runs/lgvq_spatial_vggcontext_full_lr1000,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcontext_full_lr1000.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_context_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6238358250197383,0.6238358250197383,0.452354468427526,0.6640990912706242,8.57434368133545,6.771149158477783,,,,,optical_parallel16_energy_top2,"[0.2361111044883728,0.20026881992816925,0.3655914068222046,0.19802866876125336]","[0.5,0.0,0.5,0.0]",74731,0,0,0,0,2026-09-03T14:42:19.429239+00:00
run,lgvq_spatial_vggcontext_full_lr300,runs/lgvq_spatial_vggcontext_full_lr300,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcontext_full_lr300.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_context_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6243383345456135,0.6243383345456135,0.4520197295970237,0.6648637186361146,8.55979061126709,6.772601127624512,,,,,optical_parallel16_energy_top2,"[0.23476701974868774,0.20094086229801178,0.36491936445236206,0.19937275350093842]","[0.5,0.0,0.5,0.0]",52775,0,0,0,0,2026-09-03T14:42:08.157305+00:00
run,lgvq_spatial_vggcorr_crop65_lr100,runs/lgvq_spatial_vggcorr_crop65_lr100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_crop65_lr100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr25_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6256118237405949,0.6256118237405949,0.453384434059841,0.6653944469826979,8.553689002990723,6.759119510650635,,,,,optical_parallel16_energy_top2,"[0.23409497737884521,0.19959677755832672,0.363575279712677,0.20273298025131226]","[0.5,0.0,0.5,0.0]",88288,0,0,0,0,2026-09-03T14:40:53.633759+00:00
run,lgvq_spatial_vggcorr_crop65_lr1000,runs/lgvq_spatial_vggcorr_crop65_lr1000,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_crop65_lr1000.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6247498805575614,0.6247498805575614,0.4525990852652009,0.6645718243459116,8.569518089294434,6.771057605743408,,,,,optical_parallel16_energy_top2,"[0.23543906211853027,0.19847670197486877,0.36738350987434387,0.1987007111310959]","[0.5,0.0,0.5,0.0]",69408,0,0,0,0,2026-09-03T14:36:51.451382+00:00
run,lgvq_spatial_vggcorr_crop65_lr1000_s93,runs/lgvq_spatial_vggcorr_crop65_lr1000_s93,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_crop65_lr1000_s93.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6272446429896433,0.6272446429896433,0.45480063680427407,0.6668397027160965,8.534659385681152,6.7403883934021,,,,,optical_parallel16_energy_top2,"[0.233646959066391,0.20026881992816925,0.3637992739677429,0.20228494703769684]","[0.5,0.0,0.5,0.0]",88311,0,0,0,0,2026-09-03T14:40:56.793739+00:00
run,lgvq_spatial_vggcorr_crop65_lr300,runs/lgvq_spatial_vggcorr_crop65_lr300,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_crop65_lr300.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr50_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6254281699945564,0.6254281699945564,0.4533200612078213,0.6649924455060867,8.569602966308594,6.769392967224121,,,,,optical_parallel16_energy_top2,"[0.23275089263916016,0.19802866876125336,0.36223119497299194,0.20698924362659454]","[0.5,0.0,0.5,0.0]",90938,0,0,0,0,2026-09-03T14:40:57.569734+00:00
run,lgvq_spatial_vggcorr_only_lr100,runs/lgvq_spatial_vggcorr_only_lr100,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_only_lr100.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr25_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6258657549167175,0.6258657549167175,0.45341018320064885,0.6649839885084465,8.558905601501465,6.7658891677856445,,,,,optical_parallel16_energy_top2,"[0.23543906211853027,0.1989247351884842,0.36715948581695557,0.19847670197486877]","[0.5,0.0,0.5,0.0]",105219,0,0,0,0,2026-09-03T14:22:05.654124+00:00
run,lgvq_spatial_vggcorr_only_lr1000,runs/lgvq_spatial_vggcorr_only_lr1000,spatial,complete,metrics_only,exploratory checkpoint pruned; configs/logs/metrics/figures retained,configs/release/spatial_vggcorr_only_lr1000.yaml,qwenfront_spatial_o2_4f196_vexpert109_alpha40_no_attention_v1_spatialgrid_v1_qualityidentity_v1_qwentrim25_v1_plainvgg16corr100_v1,4,518,478,2,232,246,109,123,109,2,0.4,0.52,0.9,0.2,0.03,0.01,0.015,80,32,1,,0.6264828839956391,0.6264828839956391,0.45382216945357484,0.6656767091639536,8.545883178710938,6.760654926300049,,,,,optical_parallel16_energy_top2,"[0.23767921328544617,0.20004479587078094,0.36895161867141724,0.19332437217235565]","[0.5,0.0,0.5,0.0]",99268,0,0,0,0,2026-09-03T14:21:55.890327+00:00
